sale_line_id,sale_id,product_id,quantity_sold,unit_price,discount_amount,line_total
1376,459,121,2,1.04,0.0,2.08
1377,459,49,1,1.02,0.0,1.02
1378,460,126,1,3.7,0.0,3.7
1379,460,149,2,6.36,0.64,12.08
1380,460,60,3,4.85,0.0,14.55
1381,461,146,1,5.93,0.0,5.93
1382,461,61,2,0.72,0.0,1.44
1383,461,85,2,3.63,0.0,7.26
1384,462,69,1,4.65,0.0,4.65
1385,462,33,1,4.88,0.0,4.88
1386,462,78,1,6.68,0.67,6.01
1387,463,26,3,4.96,0.0,14.88
1388,463,129,3,3.28,0.0,9.84
1389,463,75,1,15.76,0.0,15.76
1390,464,134,1,5.6,0.0,5.6
1391,464,21,1,5.04,0.5,4.54
1392,464,113,1,4.13,0.41,3.72
1393,465,96,3,5.31,0.0,15.93
1394,465,65,2,6.08,1.22,10.94
1395,465,16,1,8.85,0.0,8.85
1396,466,149,2,6.36,0.0,12.72
1397,466,116,1,1.97,0.0,1.97
1398,466,112,1,4.79,0.24,4.55
1399,467,92,1,2.61,0.0,2.61
1400,467,81,1,3.87,0.0,3.87
1401,467,65,1,6.08,0.0,6.08
1402,468,126,2,3.7,0.0,7.4
1403,468,66,1,8.85,0.0,8.85
1404,468,145,1,1.45,0.0,1.45
1405,469,30,1,2.73,0.0,2.73
1406,469,101,1,9.87,0.0,9.87
1407,469,109,1,4.66,0.0,4.66
1408,470,57,1,4.15,0.0,4.15
1409,470,25,2,3.35,0.0,6.7
1410,470,92,1,2.61,0.0,2.61
1411,471,97,1,3.24,0.0,3.24
1412,471,107,2,2.77,0.0,5.54
1413,471,2,1,3.76,0.0,3.76
1414,472,104,1,3.88,0.0,3.88
1415,472,100,1,6.69,0.67,6.02
1416,472,121,1,1.04,0.0,1.04
1417,473,140,3,3.12,0.0,9.36
1418,473,72,2,7.93,0.0,15.86
1419,473,30,2,2.73,0.0,5.46
1420,474,55,1,7.22,0.0,7.22
1421,474,149,1,6.36,0.32,6.04
1422,474,126,1,3.7,0.0,3.7
1423,475,97,1,3.24,0.0,3.24
1424,475,101,2,9.87,0.0,19.74
1425,475,147,1,5.77,0.0,5.77
1426,476,55,1,7.22,0.0,7.22
1427,476,90,2,5.2,0.0,10.4
1428,476,129,1,3.28,0.0,3.28
1429,477,141,3,5.03,0.0,15.09
1430,477,16,5,8.85,0.0,44.25
1431,477,2,2,3.76,0.0,7.52
1432,478,117,1,3.08,0.0,3.08
1433,478,46,2,10.25,1.03,19.47
1434,478,53,1,4.77,0.48,4.29
1435,479,117,1,3.08,0.0,3.08
1436,479,103,1,3.2,0.0,3.2
1437,479,69,1,4.65,0.0,4.65
1438,480,29,1,6.81,0.34,6.47
1439,480,114,1,4.66,0.0,4.66
1440,480,75,2,15.76,0.0,31.52
1441,481,86,2,6.45,0.0,12.9
1442,481,51,2,18.54,0.0,37.08
1443,481,60,3,4.85,0.0,14.55
1444,482,128,5,3.68,0.0,18.4
1445,482,2,3,3.76,0.56,10.72
1446,482,81,1,3.87,0.0,3.87
1447,483,140,4,3.12,0.0,12.48
1448,483,128,2,3.68,0.0,7.36
1449,483,145,3,1.45,0.0,4.35
1450,484,76,4,3.14,0.0,12.56
1451,484,54,5,5.19,2.6,23.35
1452,484,141,3,5.03,0.0,15.09
1453,485,112,2,4.79,0.96,8.62
1454,485,150,2,5.23,1.05,9.41
1455,485,80,2,7.03,0.0,14.06
1456,486,134,3,5.6,0.0,16.8
1457,486,85,2,3.63,0.0,7.26
1458,486,57,2,4.15,0.0,8.3
1459,487,74,4,3.36,0.0,13.44
1460,487,93,1,2.96,0.0,2.96
1461,487,76,1,3.14,0.0,3.14
1462,488,89,3,4.57,0.0,13.71
1463,488,66,1,8.85,0.0,8.85
1464,488,150,2,5.23,0.0,10.46
1465,489,54,1,5.19,0.52,4.67
1466,489,6,1,4.46,0.0,4.46
1467,489,8,1,14.34,0.0,14.34
1468,490,112,1,4.79,0.0,4.79
1469,490,63,2,6.1,0.0,12.2
1470,490,109,1,4.66,0.0,4.66
1471,491,51,2,18.54,0.0,37.08
1472,491,81,2,3.87,0.0,7.74
1473,491,109,1,4.66,0.0,4.66
1474,492,124,1,4.59,0.46,4.13
1475,492,123,2,10.69,0.0,21.38
1476,492,112,3,4.79,0.0,14.37
1477,493,74,2,3.36,0.0,6.72
1478,493,77,1,6.44,0.0,6.44
1479,493,49,2,1.02,0.0,2.04
1480,494,122,1,4.09,0.0,4.09
1481,494,54,2,5.19,0.0,10.38
1482,494,93,1,2.96,0.0,2.96
1483,495,98,1,5.0,0.0,5.0
1484,495,79,1,4.87,0.0,4.87
1485,495,72,2,7.93,0.0,15.86
1486,496,102,2,8.55,0.0,17.1
1487,496,93,1,2.96,0.3,2.66
1488,496,90,1,5.2,0.0,5.2
1489,497,150,3,5.23,1.57,14.12
1490,497,56,4,6.59,0.0,26.36
1491,497,15,2,9.25,0.0,18.5
1492,498,140,3,3.12,0.0,9.36
1493,498,105,2,5.49,0.0,10.98
1494,498,3,2,34.33,0.0,68.66
1495,499,90,2,5.2,1.04,9.36
1496,499,12,4,5.98,0.0,23.92
1497,499,9,3,7.17,0.0,21.51
1498,500,18,1,6.74,0.0,6.74
1499,500,133,4,1.51,0.0,6.04
1500,500,122,3,4.09,0.0,12.27
1501,501,65,1,6.08,0.3,5.78
1502,501,11,1,6.23,0.0,6.23
1503,501,100,1,6.69,0.0,6.69
1504,502,90,1,5.2,0.52,4.68
1505,502,37,2,1.1,0.0,2.2
1506,502,74,1,3.36,0.0,3.36
1507,503,76,1,3.14,0.0,3.14
1508,503,48,1,10.05,0.0,10.05
1509,503,56,3,6.59,0.99,18.78
1510,504,84,1,7.38,0.0,7.38
1511,504,113,1,4.13,0.0,4.13
1512,504,69,1,4.65,0.0,4.65
1513,505,72,1,7.93,0.0,7.93
1514,505,89,1,4.57,0.23,4.34
1515,505,53,1,4.77,0.0,4.77
1516,506,69,2,4.65,0.93,8.37
1517,506,54,1,5.19,0.0,5.19
1518,506,80,4,7.03,0.0,28.12
1519,507,1,3,6.24,0.0,18.72
1520,507,145,1,1.45,0.0,1.45
1521,507,32,2,3.31,0.0,6.62
1522,508,149,4,6.36,2.54,22.9
1523,508,42,1,3.04,0.15,2.89
1524,508,36,3,8.03,0.0,24.09
1525,509,115,2,12.88,0.0,25.76
1526,509,105,2,5.49,1.1,9.88
1527,509,141,2,5.03,0.5,9.56
1528,510,14,1,3.08,0.0,3.08
1529,510,71,2,3.28,0.0,6.56
1530,510,77,3,6.44,0.0,19.32
1531,511,90,3,5.2,0.78,14.82
1532,511,85,1,3.63,0.0,3.63
1533,511,40,3,5.56,0.83,15.85
1534,512,89,1,4.57,0.23,4.34
1535,512,117,3,3.08,0.46,8.78
1536,512,66,2,8.85,0.0,17.7
1537,513,20,1,1.57,0.16,1.41
1538,513,92,1,2.61,0.0,2.61
1539,513,114,1,4.66,0.0,4.66
1540,514,6,1,4.46,0.0,4.46
1541,514,121,3,1.04,0.0,3.12
1542,514,124,2,4.59,0.92,8.26
1543,515,136,2,4.99,0.0,9.98
1544,515,5,2,5.9,0.0,11.8
1545,515,117,1,3.08,0.15,2.93
1546,516,110,1,5.92,0.0,5.92
1547,516,25,1,3.35,0.0,3.35
1548,516,73,1,3.8,0.0,3.8
1549,517,105,1,5.49,0.55,4.94
1550,517,24,1,8.36,0.0,8.36
1551,517,93,1,2.96,0.0,2.96
1552,518,27,1,12.72,0.0,12.72
1553,518,138,3,1.98,0.0,5.94
1554,518,33,1,4.88,0.0,4.88
1555,519,6,1,4.46,0.22,4.24
1556,519,53,1,4.77,0.24,4.53
1557,519,108,1,7.11,0.0,7.11
1558,520,111,2,17.56,0.0,35.12
1559,520,117,4,3.08,0.0,12.32
1560,520,15,2,9.25,0.0,18.5
1561,521,99,1,6.59,0.0,6.59
1562,521,48,1,10.05,0.0,10.05
1563,521,91,2,7.23,0.0,14.46
1564,522,78,3,6.68,2.0,18.04
1565,522,32,2,3.31,0.33,6.29
1566,522,147,2,5.77,0.0,11.54
1567,523,50,1,4.75,0.0,4.75
1568,523,147,1,5.77,0.0,5.77
1569,523,25,1,3.35,0.0,3.35
1570,524,6,1,4.46,0.22,4.24
1571,524,104,1,3.88,0.0,3.88
1572,524,78,1,6.68,0.0,6.68
1573,525,86,1,6.45,0.0,6.45
1574,525,110,1,5.92,0.0,5.92
1575,525,78,1,6.68,0.0,6.68
1576,526,98,4,5.0,0.0,20.0
1577,526,13,4,2.91,0.0,11.64
1578,526,66,5,8.85,0.0,44.25
1579,527,141,1,5.03,0.0,5.03
1580,527,30,2,2.73,0.0,5.46
1581,527,13,1,2.91,0.0,2.91
1582,528,138,1,1.98,0.0,1.98
1583,528,122,3,4.09,0.0,12.27
1584,528,137,1,4.41,0.22,4.19
1585,529,146,5,5.93,0.0,29.65
1586,529,97,2,3.24,0.32,6.16
1587,529,57,1,4.15,0.0,4.15
1588,530,103,2,3.2,0.0,6.4
1589,530,117,5,3.08,0.77,14.63
1590,530,99,2,6.59,0.0,13.18
1591,531,9,2,7.17,0.72,13.62
1592,531,37,1,1.1,0.0,1.1
1593,531,116,1,1.97,0.0,1.97
1594,532,37,2,1.1,0.0,2.2
1595,532,32,2,3.31,0.0,6.62
1596,532,14,3,3.08,0.0,9.24
1597,533,138,1,1.98,0.1,1.88
1598,533,33,1,4.88,0.0,4.88
1599,533,70,2,14.03,0.0,28.06
1600,534,21,4,5.04,1.01,19.15
1601,534,19,2,8.09,0.0,16.18
1602,534,52,1,4.07,0.0,4.07
1603,535,54,1,5.19,0.0,5.19
1604,535,57,2,4.15,0.0,8.3
1605,535,141,1,5.03,0.0,5.03
1606,536,30,4,2.73,0.0,10.92
1607,536,38,3,2.61,0.0,7.83
1608,536,97,4,3.24,0.0,12.96
1609,537,101,1,9.87,0.99,8.88
1610,537,54,1,5.19,0.0,5.19
1611,537,49,4,1.02,0.0,4.08
1612,538,41,2,6.75,0.0,13.5
1613,538,144,1,4.6,0.0,4.6
1614,538,123,1,10.69,0.0,10.69
1615,539,96,3,5.31,0.0,15.93
1616,539,50,2,4.75,0.0,9.5
1617,539,13,3,2.91,0.0,8.73
1618,540,76,2,3.14,0.63,5.65
1619,540,114,1,4.66,0.23,4.43
1620,540,101,5,9.87,2.47,46.88
1621,541,109,2,4.66,0.0,9.32
1622,541,66,1,8.85,0.0,8.85
1623,541,49,1,1.02,0.0,1.02
1624,542,135,2,5.36,0.0,10.72
1625,542,53,1,4.77,0.48,4.29
1626,542,73,1,3.8,0.0,3.8
1627,543,47,1,5.41,0.0,5.41
1628,543,89,1,4.57,0.0,4.57
1629,543,104,1,3.88,0.0,3.88
1630,544,24,1,8.36,0.0,8.36
1631,544,96,2,5.31,0.0,10.62
1632,544,111,1,17.56,0.0,17.56
1633,545,81,1,3.87,0.0,3.87
1634,545,42,5,3.04,0.0,15.2
1635,545,25,2,3.35,0.0,6.7
1636,546,125,1,3.47,0.0,3.47
1637,546,129,2,3.28,0.0,6.56
1638,546,141,1,5.03,0.0,5.03
1639,547,21,5,5.04,0.0,25.2
1640,547,51,2,18.54,0.0,37.08
1641,547,1,3,6.24,0.94,17.78
1642,548,74,2,3.36,0.0,6.72
1643,548,93,2,2.96,0.0,5.92
1644,548,50,3,4.75,0.0,14.25
1645,549,87,1,8.11,0.0,8.11
1646,549,21,2,5.04,1.01,9.07
1647,549,24,1,8.36,0.0,8.36
1648,550,28,1,4.12,0.0,4.12
1649,550,140,3,3.12,0.0,9.36
1650,550,44,1,5.04,0.0,5.04
1651,551,92,2,2.61,0.0,5.22
1652,551,148,1,9.52,0.0,9.52
1653,551,1,4,6.24,0.0,24.96
1654,552,2,1,3.76,0.0,3.76
1655,552,105,1,5.49,0.27,5.22
1656,552,54,1,5.19,0.26,4.93
1657,553,97,4,3.24,0.65,12.31
1658,553,24,3,8.36,0.0,25.08
1659,553,13,3,2.91,0.0,8.73
1660,554,141,1,5.03,0.5,4.53
1661,554,50,1,4.75,0.0,4.75
1662,554,2,1,3.76,0.0,3.76
1663,555,61,1,0.72,0.0,0.72
1664,555,102,1,8.55,0.0,8.55
1665,555,54,1,5.19,0.26,4.93
1666,556,14,1,3.08,0.0,3.08
1667,556,136,1,4.99,0.25,4.74
1668,556,49,2,1.02,0.0,2.04
1669,557,121,5,1.04,0.0,5.2
1670,557,117,5,3.08,0.0,15.4
1671,557,15,2,9.25,0.0,18.5
1672,558,33,1,4.88,0.49,4.39
1673,558,26,3,4.96,0.0,14.88
1674,558,74,2,3.36,0.0,6.72
1675,559,9,1,7.17,0.0,7.17
1676,559,140,2,3.12,0.0,6.24
1677,559,38,1,2.61,0.0,2.61
1678,560,141,4,5.03,0.0,20.12
1679,560,6,1,4.46,0.0,4.46
1680,560,133,4,1.51,0.0,6.04
1681,561,4,2,14.05,0.0,28.1
1682,561,20,4,1.57,0.0,6.28
1683,561,129,2,3.28,0.66,5.9
1684,562,129,3,3.28,0.49,9.35
1685,562,70,1,14.03,0.0,14.03
1686,562,38,1,2.61,0.0,2.61
1687,563,114,3,4.66,0.0,13.98
1688,563,34,2,11.32,0.0,22.64
1689,563,133,4,1.51,0.0,6.04
1690,564,117,1,3.08,0.15,2.93
1691,564,125,1,3.47,0.0,3.47
1692,564,13,1,2.91,0.0,2.91
1693,565,126,3,3.7,1.11,9.99
1694,565,21,4,5.04,0.0,20.16
1695,565,60,1,4.85,0.0,4.85
1696,566,39,2,6.98,0.0,13.96
1697,566,112,3,4.79,0.0,14.37
1698,566,77,4,6.44,0.0,25.76
1699,567,16,5,8.85,0.0,44.25
1700,567,33,5,4.88,0.0,24.4
1701,567,64,2,7.64,1.53,13.75
1702,568,42,2,3.04,0.0,6.08
1703,568,86,2,6.45,0.0,12.9
1704,568,107,1,2.77,0.0,2.77
1705,569,146,1,5.93,0.0,5.93
1706,569,141,2,5.03,0.5,9.56
1707,569,57,2,4.15,0.0,8.3
1708,570,128,1,3.68,0.0,3.68
1709,570,2,1,3.76,0.0,3.76
1710,570,21,3,5.04,0.0,15.12
1711,571,30,2,2.73,0.0,5.46
1712,571,42,1,3.04,0.15,2.89
1713,571,121,1,1.04,0.0,1.04
1714,572,102,3,8.55,0.0,25.65
1715,572,104,1,3.88,0.0,3.88
1716,572,79,2,4.87,0.0,9.74
1717,573,135,2,5.36,0.0,10.72
1718,573,18,1,6.74,0.0,6.74
1719,573,61,1,0.72,0.0,0.72
1720,574,78,3,6.68,0.0,20.04
1721,574,120,1,9.96,0.0,9.96
1722,574,51,2,18.54,0.0,37.08
1723,575,6,1,4.46,0.0,4.46
1724,575,80,3,7.03,0.0,21.09
1725,575,134,1,5.6,0.0,5.6
1726,576,73,2,3.8,0.0,7.6
1727,576,71,1,3.28,0.0,3.28
1728,576,61,1,0.72,0.0,0.72
1729,577,44,2,5.04,0.0,10.08
1730,577,72,1,7.93,0.0,7.93
1731,577,111,2,17.56,0.0,35.12
1732,578,6,3,4.46,0.0,13.38
1733,578,32,1,3.31,0.0,3.31
1734,578,74,1,3.36,0.0,3.36
1735,579,133,1,1.51,0.0,1.51
1736,579,121,2,1.04,0.0,2.08
1737,579,95,1,3.44,0.0,3.44
1738,580,57,1,4.15,0.0,4.15
1739,580,81,1,3.87,0.0,3.87
1740,580,70,1,14.03,0.0,14.03
1741,581,10,2,14.11,0.0,28.22
1742,581,141,2,5.03,0.0,10.06
1743,581,122,3,4.09,0.0,12.27
1744,582,93,1,2.96,0.0,2.96
1745,582,111,1,17.56,0.0,17.56
1746,582,135,2,5.36,0.0,10.72
1747,583,93,3,2.96,0.0,8.88
1748,583,103,2,3.2,0.0,6.4
1749,583,64,1,7.64,0.76,6.88
1750,584,111,1,17.56,0.0,17.56
1751,584,103,2,3.2,0.0,6.4
1752,584,90,1,5.2,0.0,5.2
1753,585,134,3,5.6,0.0,16.8
1754,585,92,1,2.61,0.0,2.61
1755,585,36,2,8.03,0.0,16.06
1756,586,38,2,2.61,0.0,5.22
1757,586,117,4,3.08,0.0,12.32
1758,586,18,3,6.74,1.01,19.21
1759,587,93,4,2.96,0.0,11.84
1760,587,110,3,5.92,0.89,16.87
1761,587,18,1,6.74,0.34,6.4
1762,588,9,2,7.17,0.0,14.34
1763,588,57,2,4.15,0.0,8.3
1764,588,30,4,2.73,1.09,9.83
1765,589,88,3,5.74,1.72,15.5
1766,589,82,2,8.4,0.0,16.8
1767,589,5,1,5.9,0.0,5.9
1768,590,114,4,4.66,0.0,18.64
1769,590,96,2,5.31,0.0,10.62
1770,590,129,2,3.28,0.0,6.56
1771,591,18,2,6.74,0.0,13.48
1772,591,88,2,5.74,1.15,10.33
1773,591,114,2,4.66,0.0,9.32
1774,592,74,4,3.36,0.0,13.44
1775,592,47,2,5.41,0.0,10.82
1776,592,1,1,6.24,0.0,6.24
1777,593,135,2,5.36,0.0,10.72
1778,593,60,3,4.85,0.0,14.55
1779,593,78,2,6.68,0.0,13.36
1780,594,105,3,5.49,0.0,16.47
1781,594,89,2,4.57,0.91,8.23
1782,594,90,1,5.2,0.0,5.2
1783,595,150,2,5.23,0.52,9.94
1784,595,147,1,5.77,0.0,5.77
1785,595,23,2,8.47,0.0,16.94
1786,596,9,3,7.17,1.08,20.43
1787,596,113,4,4.13,0.0,16.52
1788,596,120,1,9.96,0.0,9.96
1789,597,6,5,4.46,1.11,21.19
1790,597,53,3,4.77,0.0,14.31
1791,597,108,4,7.11,0.0,28.44
1792,598,114,1,4.66,0.47,4.19
1793,598,9,1,7.17,0.0,7.17
1794,598,112,1,4.79,0.48,4.31
1795,599,86,1,6.45,0.0,6.45
1796,599,150,3,5.23,0.0,15.69
1797,599,107,1,2.77,0.0,2.77
1798,600,137,1,4.41,0.0,4.41
1799,600,131,1,5.73,0.0,5.73
1800,600,36,3,8.03,0.0,24.09
1801,601,124,3,4.59,0.0,13.77
1802,601,57,1,4.15,0.0,4.15
1803,601,97,2,3.24,0.0,6.48
1804,602,76,1,3.14,0.0,3.14
1805,602,134,1,5.6,0.0,5.6
1806,602,2,1,3.76,0.0,3.76
1807,603,3,1,34.33,0.0,34.33
1808,603,113,2,4.13,0.83,7.43
1809,603,5,3,5.9,0.0,17.7
1810,604,108,1,7.11,0.0,7.11
1811,604,122,2,4.09,0.0,8.18
1812,604,66,1,8.85,0.0,8.85
1813,605,4,2,14.05,0.0,28.1
1814,605,45,1,6.23,0.0,6.23
1815,605,25,2,3.35,0.0,6.7
1816,606,21,1,5.04,0.0,5.04
1817,606,129,3,3.28,0.0,9.84
1818,606,122,3,4.09,0.0,12.27
1819,607,114,1,4.66,0.23,4.43
1820,607,122,2,4.09,0.0,8.18
1821,607,38,2,2.61,0.0,5.22
1822,608,42,1,3.04,0.15,2.89
1823,608,121,1,1.04,0.0,1.04
1824,608,54,1,5.19,0.0,5.19
1825,609,40,3,5.56,0.0,16.68
1826,609,142,2,18.25,0.0,36.5
1827,609,90,1,5.2,0.0,5.2
1828,610,109,1,4.66,0.0,4.66
1829,610,77,2,6.44,0.0,12.88
1830,610,79,1,4.87,0.0,4.87
1831,611,49,2,1.02,0.0,2.04
1832,611,21,1,5.04,0.25,4.79
1833,611,32,3,3.31,0.0,9.93
1834,612,50,3,4.75,0.0,14.25
1835,612,81,1,3.87,0.19,3.68
1836,612,8,1,14.34,0.0,14.34
1837,613,38,1,2.61,0.0,2.61
1838,613,117,1,3.08,0.0,3.08
1839,613,66,1,8.85,0.0,8.85
1840,614,39,2,6.98,0.0,13.96
1841,614,24,2,8.36,0.0,16.72
1842,614,145,1,1.45,0.0,1.45
1843,615,135,2,5.36,0.0,10.72
1844,615,90,1,5.2,0.0,5.2
1845,615,49,1,1.02,0.0,1.02
1846,616,66,1,8.85,0.89,7.96
1847,616,72,4,7.93,0.0,31.72
1848,616,1,2,6.24,0.0,12.48
1849,617,89,1,4.57,0.0,4.57
1850,617,49,1,1.02,0.0,1.02
1851,617,57,1,4.15,0.0,4.15
1852,618,41,1,6.75,0.0,6.75
1853,618,8,1,14.34,0.0,14.34
1854,618,5,2,5.9,0.0,11.8
1855,619,105,1,5.49,0.55,4.94
1856,619,90,3,5.2,0.0,15.6
1857,619,135,1,5.36,0.0,5.36
1858,620,16,1,8.85,0.0,8.85
1859,620,150,1,5.23,0.52,4.71
1860,620,112,1,4.79,0.0,4.79
1861,621,145,1,1.45,0.0,1.45
1862,621,113,2,4.13,0.0,8.26
1863,621,59,1,4.6,0.0,4.6
1864,622,27,1,12.72,0.0,12.72
1865,622,12,1,5.98,0.0,5.98
1866,622,20,2,1.57,0.0,3.14
1867,623,121,2,1.04,0.0,2.08
1868,623,37,2,1.1,0.0,2.2
1869,623,24,1,8.36,0.0,8.36
1870,624,145,2,1.45,0.0,2.9
1871,624,42,2,3.04,0.61,5.47
1872,624,37,1,1.1,0.0,1.1
1873,625,78,1,6.68,0.67,6.01
1874,625,129,1,3.28,0.0,3.28
1875,625,61,2,0.72,0.0,1.44
1876,626,105,4,5.49,0.0,21.96
1877,626,112,2,4.79,0.0,9.58
1878,626,8,1,14.34,0.0,14.34
1879,627,62,1,3.61,0.0,3.61
1880,627,78,3,6.68,0.0,20.04
1881,627,125,2,3.47,0.0,6.94
1882,628,54,3,5.19,0.0,15.57
1883,628,25,2,3.35,0.0,6.7
1884,628,95,1,3.44,0.0,3.44
1885,629,18,2,6.74,0.0,13.48
1886,629,69,1,4.65,0.47,4.18
1887,629,141,2,5.03,0.0,10.06
1888,630,140,2,3.12,0.62,5.62
1889,630,137,1,4.41,0.0,4.41
1890,630,72,2,7.93,1.59,14.27
1891,631,17,1,2.68,0.27,2.41
1892,631,140,2,3.12,0.0,6.24
1893,631,52,1,4.07,0.0,4.07
1894,632,109,1,4.66,0.0,4.66
1895,632,57,1,4.15,0.0,4.15
1896,632,126,3,3.7,0.0,11.1
1897,633,122,2,4.09,0.0,8.18
1898,633,51,1,18.54,0.0,18.54
1899,633,105,1,5.49,0.0,5.49
1900,634,85,2,3.63,0.0,7.26
1901,634,114,2,4.66,0.0,9.32
1902,634,20,1,1.57,0.0,1.57
1903,635,29,2,6.81,0.0,13.62
1904,635,76,1,3.14,0.0,3.14
1905,635,110,3,5.92,0.0,17.76
1906,636,69,2,4.65,0.93,8.37
1907,636,85,2,3.63,0.0,7.26
1908,636,121,2,1.04,0.0,2.08
1909,637,18,1,6.74,0.0,6.74
1910,637,6,2,4.46,0.0,8.92
1911,637,114,1,4.66,0.23,4.43
1912,638,95,2,3.44,0.0,6.88
1913,638,65,1,6.08,0.0,6.08
1914,638,49,2,1.02,0.0,2.04
1915,639,18,1,6.74,0.0,6.74
1916,639,6,1,4.46,0.45,4.01
1917,639,98,1,5.0,0.0,5.0
1918,640,117,3,3.08,0.0,9.24
1919,640,133,3,1.51,0.0,4.53
1920,640,94,2,7.89,0.0,15.78
1921,641,60,1,4.85,0.0,4.85
1922,641,5,1,5.9,0.0,5.9
1923,641,2,1,3.76,0.0,3.76
1924,642,63,1,6.1,0.0,6.1
1925,642,145,2,1.45,0.0,2.9
1926,642,74,1,3.36,0.0,3.36
1927,643,81,2,3.87,0.0,7.74
1928,643,117,4,3.08,0.62,11.7
1929,643,23,1,8.47,0.0,8.47
1930,644,104,3,3.88,0.0,11.64
1931,644,33,1,4.88,0.24,4.64
1932,644,50,2,4.75,0.0,9.5
1933,645,113,2,4.13,0.0,8.26
1934,645,54,1,5.19,0.0,5.19
1935,645,47,1,5.41,0.0,5.41
1936,646,110,1,5.92,0.0,5.92
1937,646,98,3,5.0,0.0,15.0
1938,646,122,1,4.09,0.0,4.09
1939,647,138,1,1.98,0.0,1.98
1940,647,81,1,3.87,0.19,3.68
1941,647,14,2,3.08,0.0,6.16
1942,648,5,1,5.9,0.0,5.9
1943,648,6,3,4.46,0.67,12.71
1944,648,87,2,8.11,0.0,16.22
1945,649,2,2,3.76,0.0,7.52
1946,649,19,1,8.09,0.0,8.09
1947,649,92,3,2.61,0.0,7.83
1948,650,9,1,7.17,0.0,7.17
1949,650,76,2,3.14,0.63,5.65
1950,650,113,3,4.13,0.0,12.39
1951,651,121,1,1.04,0.0,1.04
1952,651,42,2,3.04,0.3,5.78
1953,651,133,2,1.51,0.0,3.02
1954,652,29,1,6.81,0.34,6.47
1955,652,13,2,2.91,0.0,5.82
1956,652,38,2,2.61,0.0,5.22
1957,653,109,2,4.66,0.47,8.85
1958,653,6,2,4.46,0.0,8.92
1959,653,69,2,4.65,0.0,9.3
1960,654,129,1,3.28,0.33,2.95
1961,654,26,1,4.96,0.0,4.96
1962,654,37,1,1.1,0.0,1.1
1963,655,134,1,5.6,0.0,5.6
1964,655,86,1,6.45,0.0,6.45
1965,655,76,1,3.14,0.0,3.14
1966,656,126,1,3.7,0.0,3.7
1967,656,4,5,14.05,0.0,70.25
1968,656,140,1,3.12,0.0,3.12
1969,657,14,1,3.08,0.0,3.08
1970,657,102,3,8.55,0.0,25.65
1971,657,66,2,8.85,0.89,16.81
1972,658,66,1,8.85,0.89,7.96
1973,658,67,1,5.57,0.0,5.57
1974,658,53,2,4.77,0.48,9.06
1975,659,83,1,6.1,0.0,6.1
1976,659,63,2,6.1,0.0,12.2
1977,659,27,1,12.72,0.0,12.72
1978,660,31,2,5.07,0.0,10.14
1979,660,91,1,7.23,0.0,7.23
1980,660,51,2,18.54,0.0,37.08
1981,661,149,1,6.36,0.0,6.36
1982,661,110,1,5.92,0.0,5.92
1983,661,85,1,3.63,0.0,3.63
1984,662,52,2,4.07,0.0,8.14
1985,662,107,2,2.77,0.0,5.54
1986,662,49,2,1.02,0.0,2.04
1987,663,21,3,5.04,0.0,15.12
1988,663,110,2,5.92,0.0,11.84
1989,663,141,1,5.03,0.0,5.03
1990,664,90,1,5.2,0.52,4.68
1991,664,68,4,3.01,0.0,12.04
1992,664,5,3,5.9,0.0,17.7
1993,665,132,1,7.93,0.0,7.93
1994,665,117,1,3.08,0.0,3.08
1995,665,138,3,1.98,0.0,5.94
1996,666,53,1,4.77,0.24,4.53
1997,666,145,3,1.45,0.0,4.35
1998,666,43,2,6.63,0.0,13.26
1999,667,37,2,1.1,0.0,2.2
2000,667,39,1,6.98,0.0,6.98
2001,667,100,1,6.69,0.0,6.69
2002,668,126,3,3.7,0.0,11.1
2003,668,62,1,3.61,0.0,3.61
2004,668,11,1,6.23,0.0,6.23
2005,669,62,1,3.61,0.0,3.61
2006,669,77,1,6.44,0.0,6.44
2007,669,80,1,7.03,0.0,7.03
2008,670,135,1,5.36,0.0,5.36
2009,670,78,2,6.68,0.0,13.36
2010,670,105,2,5.49,0.0,10.98
2011,671,24,1,8.36,0.0,8.36
2012,671,56,2,6.59,0.0,13.18
2013,671,117,1,3.08,0.0,3.08
2014,672,123,2,10.69,0.0,21.38
2015,672,57,2,4.15,0.83,7.47
2016,672,145,2,1.45,0.0,2.9
2017,673,30,3,2.73,0.0,8.19
2018,673,97,3,3.24,0.0,9.72
2019,673,29,2,6.81,0.0,13.62
2020,674,105,1,5.49,0.27,5.22
2021,674,36,2,8.03,1.61,14.45
2022,674,45,1,6.23,0.0,6.23
2023,675,76,1,3.14,0.0,3.14
2024,675,125,2,3.47,0.0,6.94
2025,675,9,1,7.17,0.0,7.17
2026,676,33,4,4.88,0.98,18.54
2027,676,135,2,5.36,0.0,10.72
2028,676,62,3,3.61,0.0,10.83
2029,677,61,1,0.72,0.0,0.72
2030,677,93,1,2.96,0.15,2.81
2031,677,145,1,1.45,0.0,1.45
2032,678,95,1,3.44,0.0,3.44
2033,678,1,1,6.24,0.0,6.24
2034,678,29,1,6.81,0.0,6.81
2035,679,61,1,0.72,0.0,0.72
2036,679,83,2,6.1,0.0,12.2
2037,679,104,1,3.88,0.0,3.88
2038,680,99,2,6.59,0.0,13.18
2039,680,122,1,4.09,0.0,4.09
